0.435241  0.272587  
0.416601  0.550439  
0.662298  0.106489  
0.298997  0.090792  
0.772065  0.642495  
0.758377  0.068458  
0.314799  0.352277  
0.213087  0.426893  
0.834635  0.533541  
0.763709  0.845582  
0.739408  0.405124  
0.681100  0.506167  
0.805885  0.807928  
0.672216  0.130565  
0.821881  0.633212  
0.692224  0.257122  
0.905800  0.108830  
0.807561  0.568098  
0.215293  0.106588  
0.658763  0.987358  
0.749052  0.417135  
0.054342  0.069546  
0.769413  0.267351  
0.490744  0.604048  
0.800891  0.254453  
0.449630  0.540299  
0.659577  0.130732  
0.046466  0.465462  
0.938659  0.718683  
0.596026  0.760539  

0.351895  0.288250  
0.017661  0.257695  
0.397076  0.825222  
0.825793  0.612369  
0.931779  0.484556  
0.599727  0.680832  
0.901691  0.653991  
0.744682  0.671104  
0.921342  0.235427  
0.275152  0.722233  
0.489879  0.724782  
0.262532  0.149459  
0.855513  0.308998  
0.614919  0.794172  
0.027681  0.210945  
0.554711  0.379576  
0.499195  0.572372  
0.637270  0.896271  
0.397594  0.463063  
0.508640  0.329373  
0.947615  0.108608  
0.010205  0.849310  
0.762358  0.754887  
0.520414  0.683699  
0.990314  0.795566  
0.405932  0.480193  
0.520348  0.668464  
0.629650  0.375861  
0.977462  0.244568  
0.142561  1.561447  
0.455513  0.724744  
0.384719  0.954708  
0.293664  0.321052  
0.850979  0.694709  
0.485052  0.359619  
0.024082  0.432671  
0.467869  0.099078  
0.281981  0.230343  
0.789174  0.802395  
0.914042  0.779488  
0.597960  0.319974  
0.259681  0.118313  
0.988438  0.889331  
0.494170  0.965900  
0.133899  0.664202  
0.971044  0.589412  
0.388946  0.355763  
0.544120  0.686062  
0.377752  0.395099  
0.380771  0.862804  
0.754717  0.404854  
0.295476  0.222703  
0.439141  0.577456  
0.453046  0.228315  
0.379851  0.367088  
0.007803  0.977811  
0.687062  0.267484  
0.096120  0.675500  
0.156814  0.590289  
0.641401  0.290713  
0.254492  0.612444  
0.880125  0.643438  
0.968207  0.424245  
0.329500  0.345959  

0.819343  0.710271  
0.208764  0.574061  
0.115124  0.504239  
0.796764  0.554265  
0.081696  0.249809  
0.782580  0.461547  
0.616897  0.790383  
0.439358  0.303959  
0.057867  0.535478  
0.979459  0.214681  
0.125767  0.620860  
0.505394  0.380259  
0.233304  0.385519  
0.023696  0.201512  
0.809764  0.353196  
0.547471  0.629107  
0.063467  0.756235  
0.203168  0.178591  
0.260474  0.999931  
0.732856  0.342169  
0.249741  0.515437  
0.803716  0.866638  
0.305820  0.243074  
0.170597  0.363686  
0.778552  0.150062  
0.578367  0.904319  
0.770748  0.089923  
0.234059  1.802948  
0.469280  0.308274  
0.205732  0.279044  
0.661470  0.753203  
0.908151  0.724937  
0.509437  0.111377  
0.903528  0.769911  
0.111250  0.636384  
0.112081  0.360991  
0.151821  0.915797  
0.227629  0.457640  
0.158871  0.398226  
0.821326  0.937423  
0.548282  0.399693  
0.841742  0.319198  
0.483455  0.126320  
0.323419  0.952735  
0.434593  0.529151  
0.231780  0.096143  
0.282354  0.139930  
0.820999  0.791791  
0.251248  0.724527  
0.561703  0.362498  
0.360911  0.673783  
0.723489  0.512732  
0.589580  0.951118  
0.970372  0.748451  
0.349344  0.791699  
0.685874  0.897626  
0.191392  0.527616  
0.216824  0.674847  
0.653935  0.540243  
0.627583  0.088570  
0.069394  0.859360  
0.184590  0.351748  
0.999342  0.006242  
0.143540  0.250538  

0.730116  0.705242  
0.611169  0.118124  
0.379026  0.336525  
0.603759  0.968606  
0.287644  0.574131  
0.717058  0.636988  
0.365830  0.402932  
0.534614  0.557222  
0.930548  0.751438  
0.232069  0.584483  
0.291681  0.859650  
0.673011  0.361076  
0.719010  0.857601  
0.712824  0.718300  
0.863190  0.856364  
0.968837  0.593305  
0.561606  0.581873  
0.684332  0.940632  
0.918398  0.288091  
0.909238  0.206042  
0.862222  0.626296  
0.843030  0.228052  
0.029228  0.377643  
0.785274  0.959777  
0.099481  0.849451  
0.544260  0.420763  
0.876993  0.217270  
0.781839  0.596003  
0.074871  0.494663  
0.314303  0.938060  
0.351026  0.283140  
0.531366  0.912632  
0.865013  0.215698  
0.853265  0.783412  
0.503788  0.762503  
0.989454  0.366010  
0.388799  0.832483  
0.594062  0.418028  
0.210127  0.379336  
0.377804  0.339208  
0.396678  0.922064  
0.759971  0.273672  
0.139334  0.541810  
0.869675  0.214205  
0.036472  0.183978  
0.152266  0.387499  
0.467118  0.683631  
0.300131  0.332131  
0.899329  0.153396  
0.115543  0.403117  
0.915899  0.105000  
0.769128  0.304698  
0.937480  0.363189  
0.722725  0.147607  
0.742525  0.100540  
0.486815  0.139204  
0.022593  0.246786  
0.412875  0.161928  
0.788596  0.282550  
0.376133  0.825068  
0.466528  0.528398  
0.212567  0.933646  
0.212030  0.512698  
0.265778  0.111368  

0.666093  0.381321  
0.514476  0.581992  
0.486317  0.283604  
0.886689  0.423798  
0.646793  0.609415  
0.571405  0.389318  
0.709486  0.091276  
0.528522  0.732538  
0.305006  0.941397  
0.894452  0.095003  
0.223947  0.270598  
0.918670  0.690475  
0.798996  0.131268  
0.615708  0.769716  
0.643934  0.889899  
0.122385  0.310027  
0.271220  0.636861  
0.892018  0.757537  
0.920465  0.778708  
0.181335  0.567258  
0.388122  0.752739  
0.956328  0.104952  
0.810959  0.485098  
0.830542  0.117426  
0.426495  0.725069  
0.209566  0.650443  
0.995641  0.128807  
0.340918  0.794664  
0.259472  0.965039  
0.805690  0.903406  
0.854938  0.928075  
0.213433  0.126167  
0.564933  0.105598  
0.883695  0.485401  
0.884042  0.073862  
0.052659  0.272281  
0.811890  1.088928  
0.370347  0.628728  
0.494334  0.200951  
0.744692  0.920829  
0.926020  0.954259  
0.571272  0.921688  
0.082495  0.912189  
0.716351  0.341967  
0.877228  0.522041  
0.245373  0.732166  
0.450116  0.458806  
0.859533  0.058072  
0.564257  0.742019  
0.500453  0.448416  
0.807048  0.553112  
0.720697  0.624817  
0.562348  0.091074  
0.253856  0.064883  
0.291996  0.998237  
0.977510  0.218017  
0.952496  0.548782  
0.142650  0.092786  
0.460971  0.856055  
0.376957  0.338199  
0.378097  0.622330  
0.070366  0.828213  
0.081136  0.928690  
0.843265  0.645393  

0.670709  0.343717  
0.093809  0.477757  
0.896829  0.814507  
0.102574  0.459176  
0.905552  0.356118  
0.515857  0.197548  
0.354355  0.493367  
0.415564  0.306851  
0.042148  0.555269  
0.341841  0.503119  
0.411324  0.718798  
0.841318  0.789421  
0.341128  0.911684  
0.617633  0.422264  
0.840374  0.460898  
0.067658  0.511083  
0.804616  0.161471  
0.988840  0.701445  
0.975808  0.096864  
0.160621  0.881525  
0.447532  0.676478  
0.079073  0.801887  
0.169845  0.494638  
0.108738  0.211993  
0.049906  0.450579  
0.715112  0.461230  
0.169377  0.556431  
0.250651  0.510505  
0.468115  0.868284  
0.932769  0.308489  
0.310495  0.413376  
0.819571  0.133823  
0.161894  0.808412  
0.835243  0.137873  
0.899825  0.995864  
0.019393  0.347357  
0.672342  0.098536  
0.149244  0.842186  
0.593104  0.257982  
0.054179  0.643010  
0.708561  0.769291  
0.104240  0.877937  
0.325722  0.354891  
0.388443  0.793837  
0.223176  0.321212  
0.102326  0.552358  
0.321639  0.921897  
0.686156  0.483533  
0.730309  0.521399  
0.621401  0.630134  
0.517263  0.640794  
0.977491  0.189605  
0.739260  0.126735  
0.031791  0.332364  
0.384722  0.086088  
0.975374  0.093279  
0.855263  0.079624  
0.971215  0.180984  
0.434505  0.359658  
0.974821  0.657681  
0.680871  0.077160  
0.240956  0.330257  
0.999044  0.896195  
0.486041  0.729353  

0.417553  0.108548  
0.359487  0.934858  
0.748236  0.336978  
0.124463  0.487496  
0.463713  0.156259  
0.819860  0.848430  
0.242225  0.795234  
0.941690  0.098768  
0.874847  0.912923  
0.278472  0.309353  
0.272580  0.253292  
0.967033  0.953450  
0.330439  0.177073  
0.955958  0.329482  
0.073268  0.442000  
0.058835  0.490863  
0.549442  0.418322  
0.425721  0.297678  
0.755299  0.550184  
0.785174  0.219012  
0.706439  0.605034  
0.067442  0.948664  
0.324399  1.385579  
0.046152  0.275115  
0.922072  0.324623  
0.584467  0.194653  
0.577916  0.551500  
0.148103  0.908354  
0.728108  0.111605  
0.237837  0.801841  
0.546061  0.296672  
0.292691  0.095848  
0.714993  0.718425  
0.393181  0.470293  
0.268609  0.178355  
0.689305  0.975047  
0.783388  0.756747  
0.923711  0.183655  
0.765897  0.969863  
0.458770  0.687969  
0.294949  0.072129  
0.882622  0.872401  
0.595151  0.048129  
0.780756  0.323310  
0.144773  0.348244  
0.125151  0.680847  
0.315264  0.417855  
0.776650  0.038083  
0.136279  0.169531  
0.500550  0.404888  
0.347886  0.189855  
0.379935  0.131275  
0.946602  0.303646  
0.314929  0.712499  
0.273508  0.773699  
0.400468  0.567994  
0.816936  0.283091  
0.440396  0.411673  
0.313816  0.221151  
0.734983  0.448602  
0.239744  0.860134  
0.129449  0.555008  
0.277989  0.905799  
0.585265  0.414268  

0.075215  0.089208  
0.819155  0.423216  
0.275670  0.199090  
0.554490  0.222273  
0.502736  0.869419  
0.934772  0.776244  
0.643118  0.335240  
0.344238  0.460054  
0.618331  0.784634  
0.871727  0.932146  
0.005785  0.606710  
0.380748  0.245529  
0.466844  0.510197  
0.800536  0.744833  
0.415997  0.385801  
0.159101  0.491327  
0.471617  0.978256  
0.914543  0.747287  
0.177346  0.469033  
0.969559  0.680082  
0.338452  0.904331  
0.456326  0.981570  
0.239571  0.800565  
0.441624  0.857902  
0.585199  0.313351  
0.790049  0.590984  
0.920050  0.170939  
0.836513  0.386905  
0.680994  0.637049  
0.131696  0.097658  
0.022851  0.290839  
0.588318  0.494467  
0.269095  0.502861  
0.241754  0.446442  
0.971893  0.211313  
0.126524  0.310346  
0.115645  0.582850  
0.291916  0.355216  
0.383415  0.733540  
0.213118  0.968614  
0.076899  1.708904  
0.559598  0.966952  
0.173964  0.396111  
0.353857  0.854958  
0.033161  0.485596  
0.951955  0.056183  
0.776435  0.540266  
0.550610  0.048488  
0.043127  0.792233  
0.493833  0.051330  
0.003546  0.618496  
0.325366  0.119192  
0.201346  0.617282  
0.474406  0.584762  
0.350821  0.687525  
0.553376  0.397712  
0.690691  0.112975  
0.364665  0.864655  
0.509086  0.718522  
0.719613  0.542247  
0.204118  0.671562  
0.598258  0.980553  
0.211828  0.148737  
0.026083  0.254955  

0.940969  0.518055  
0.269975  0.944515  
0.136551  0.595340  
0.063706  0.337897  
0.212622  0.538112  
0.922659  0.563444  
0.225637  0.476035  
0.961156  0.916328  
0.589010  0.325821  
0.780963  0.099478  
0.044343  0.500596  
0.640342  0.248460  
0.172158  0.238600  
0.229013  0.383986  
0.387337  0.255096  
0.638941  0.328306  
0.773151  0.908915  
0.272821  0.909702  
0.504256  0.336527  
0.247599  0.716878  
0.874635  0.170314  
0.280202  0.101999  
0.646294  0.241477  
0.016604  0.235304  
0.567298  0.797587  
0.333400  0.611640  
0.298184  0.973742  
0.860101  0.470342  
0.212032  0.092926  
0.854328  0.599680  
0.344210  0.493268  
0.927812  0.120347  
0.402184  0.200806  
0.027063  0.906439  
0.537333  0.274662  
0.623317  0.411971  
0.444921  0.903639  
0.512248  0.091355  
0.145116  0.528851  
0.326519  0.712414  
0.326438  0.659919  
0.324055  0.624621  
0.633662  0.184155  
0.094963  0.846005  
0.273269  0.949291  
0.445684  0.617479  
0.442559  0.373670  
0.734839  0.844743  
0.574476  0.761902  
0.751182  0.111809  
0.036564  0.374499  
0.523780  0.481485  
0.279189  0.052004  
0.572700  0.423254  
0.564877  0.899219  
0.135668  0.891315  
0.559138  0.459723  
0.515936  0.192800  
0.643879  0.610899  
0.038805  0.917148  
0.560190  0.484489  
0.535953  0.014285  
0.858159  0.269466  
0.847491  0.432634  

0.031367  0.598673  
0.543905  0.087257  
0.972296  0.100969  
0.549416  0.251310  
0.104248  0.122214  
0.674565  0.669127  
0.021335  0.810233  
0.560442  0.580473  
0.269838  0.084017  
0.773273  0.913835  
0.687277  0.812078  
0.830982  0.247467  
0.296568  0.365609  
0.250215  0.154730  
0.635004  0.100403  
0.587361  0.666442  
0.696373  0.131975  
0.734373  0.669552  
0.200027  0.283789  
0.920862  0.304277  
0.405904  0.595427  
0.973404  0.427239  
0.405660  0.533847  
0.007712  0.675616  
0.610225  0.780986  
0.589451  0.297503  
0.593064  0.420433  
0.544970  0.889631  
0.786042  0.795185  
0.044358  0.421116  
0.892891  0.631718  
0.087557  0.589271  
0.763522  0.821930  
0.258823  0.963549  
0.105719  0.179685  
0.267826  0.511623  
0.775111  0.241230  
0.938862  0.180771  
0.775077  0.946574  
0.856387  0.385302  
0.727560  0.445837  
0.682805  0.320624  
0.866270  0.227775  
0.210255  0.652312  
0.022960  0.254613  
0.073428  0.915851  
0.886331  0.160985  
0.505122  0.649853  
0.982915  0.763945  
0.613403  0.088638  
0.943629  0.881228  
0.600257  0.718740  
0.122459  0.539119  
0.899511  0.897536  
0.485693  0.755898  
0.282838  0.213253  
0.201735  0.965643  
0.533879  0.068034  
0.193418  0.744132  
0.720317  0.216378  
0.998745  0.793745  
0.132229  0.885076  
0.954730  0.637351  
0.534929  0.937645  

0.401295  0.148342  
0.026279  0.344925  
0.029560  0.626537  
0.063665  0.152022  
0.165656  0.963176  
0.049555  0.651349  
0.719075  0.332393  
0.864602  0.920810  
0.298036  0.398479  
0.988816  0.491454  
0.142611  0.709133  
0.707832  0.141377  
0.502878  0.840061  
0.026431  0.457608  
0.477413  0.561360  
0.395254  0.878708  
0.709692  0.421533  
0.223633  0.739252  
0.048070  0.287298  
0.891271  0.213727  
0.250474  0.940825  
0.865075  0.969549  
0.273218  0.729677  
0.890359  0.571255  
0.128155  0.879175  
0.062709  0.270766  
0.588308  0.770541  
0.404913  0.149085  
0.610603  0.438553  
0.536236  0.202922  
0.999913  0.944047  
0.966724  0.709605  
0.365580  0.190357  
0.448857  0.413650  
0.477655  0.340128  
0.627375  0.728129  
0.280953  0.492450  
0.697678  0.554171  
0.222127  0.588037  
0.125426  0.350282  
0.467211  0.188135  
0.621079  0.056358  
0.958707  0.033884  
0.146705  0.569279  
0.471722  0.695498  
0.657294  0.471635  
0.639546  0.624018  
0.198127  0.249074  
0.814374  0.630097  
0.418776  0.292029  
0.970226  0.046164  
0.020158  0.251178  
0.538602  0.717836  
0.805349  0.760728  
0.305873  0.930775  
0.111010  0.773084  
0.118910  0.732058  
0.828603  0.077586  
0.765228  0.975308  
0.646865  0.236950  
0.670806  0.304159  
0.708586  0.310352  
0.928177  0.889826  
0.315478  0.742551  

0.519923  0.734254  
0.034580  0.490148  
0.778863  0.121427  
0.741326  0.319007  
0.772574  0.546675  
0.079642  0.083422  
0.477449  0.190746  
0.851532  0.596359  
0.922804  0.680135  
0.673945  0.688032  
0.655443  0.320810  
0.924983  0.326249  
0.624969  0.633568  
0.636601  0.553146  
0.523394  0.952079  
0.291549  0.175312  
0.686333  0.330277  
0.533465  0.466738  
0.385016  0.274790  
0.785712  0.158037  
0.821465  0.865481  
0.236037  0.298915  
0.055820  0.091146  
0.895274  0.979031  
0.767704  0.569218  
0.667063  0.423146  
0.890028  0.592046  
0.749395  0.514997  
0.225614  0.385996  
0.068142  0.749009  
0.338074  0.363839  
0.659966  1.735035  
0.694117  0.325791  
0.490686  0.088819  
0.600581  0.276891  
0.236723  0.422046  
0.142372  0.472760  
0.720961  0.198599  
0.560329  0.616234  
0.177630  0.328032  
0.185453  0.844694  
0.751179  0.075500  
0.436740  0.500573  
0.590477  0.662354  
0.886569  0.658619  
0.411363  0.224643  
0.022459  0.203689  
0.249050  0.716576  
0.529479  0.740195  
0.795708  0.130060  
0.025676  0.125255  
0.552106  0.159459  
0.505191  0.273067  
0.358075  0.065700  
0.889301  0.535688  
0.393558  0.074811  
0.380382  0.144730  
0.150234  0.817122  
0.645304  0.740711  
0.479477  0.531872  
0.399331  0.890839  
0.756515  0.421790  
0.120028  0.158731  
0.138365  0.624007  

0.745760  0.934074  
0.754067  0.762847  
0.966505  0.306173  
0.922306  0.471696  
0.579240  0.280364  
0.537215  0.468541  
0.816052  0.930767  
0.543295  0.196434  
0.075497  0.693529  
0.013556  0.720801  
0.434240  0.493033  
0.252673  0.833571  
0.357072  1.332773  
0.255361  0.478400  
0.014754  0.393727  
0.102407  0.760514  
0.327800  0.856474  
0.523361  0.294305  
0.162648  0.445667  
0.766001  0.741888  
0.726030  0.303216  
0.210429  0.542083  
0.233983  0.753724  
0.738517  0.309480  
0.447253  0.752073  
0.030281  0.881493  
0.245106  0.282954  
0.715065  0.628979  
0.292143  0.970426  
0.107379  0.306897  
0.364152  0.209786  
0.067411  0.691953  
0.066260  0.590773  
0.986258  0.228908  
0.036439  0.752258  
0.970796  0.762470  
0.055474  0.181224  
0.304552  0.289456  
0.935025  0.046078  
0.598936  0.382201  
0.795142  0.629217  
0.264421  0.054821  
0.912171  0.978758  
0.669227  0.204314  
0.949184  0.776606  
0.511211  0.313336  
0.986392  0.578622  
0.007091  0.073291  
0.169395  0.991547  
0.281560  0.205834  
0.743805  0.252356  
0.968304  0.799279  
0.433580  0.272857  
0.088735  0.368528  
0.315926  0.687671  
0.750729  0.111068  
0.319377  0.035251  
0.151317  0.229060  
0.993181  0.820544  
0.433374  0.942365  
0.597150  0.944586  
0.255702  0.583542  
0.523208  0.260991  
0.636195  0.692603  

0.252538  0.917755  
0.898437  0.996342  
0.170111  0.866742  
0.795621  0.603691  
0.139598  0.884356  
0.972219  0.455524  
0.572027  0.722948  
0.566592  0.888916  
0.737370  0.717909  
0.117976  0.730552  
0.538453  0.551350  
0.672916  0.135656  
0.495936  0.928619  
0.703946  0.645956  
0.189610  0.355340  
0.711747  0.442147  
0.273094  0.610184  
0.438490  0.443205  
0.476926  0.234110  
0.046896  0.616524  
0.062942  0.595652  
0.072048  0.690493  
0.742062  0.638640  
0.579409  0.479432  
0.356549  0.697385  
0.209984  0.895002  
0.248735  0.882901  
0.030604  0.744670  
0.811520  0.749749  
0.763750  0.001635  
0.105089  0.475561  
0.443277  0.378183  
0.085746  0.881767  
0.821388  0.562672  
0.115877  0.868284  
0.179196  0.234343  
0.887398  0.251244  
0.924836  0.629460  
0.889884  0.504245  
0.108893  0.246433  
0.201630  0.318877  
0.141435  0.450364  
0.201778  0.172039  
0.210482  0.221661  
0.921788  0.958849  
0.027617  0.173249  
0.434410  0.457705  
0.405061  0.520156  
0.339471  0.226449  
0.082827  0.455348  
0.094732  0.262023  
0.689691  0.982131  
0.513268  0.614528  
0.611591  0.403152  
0.118773  0.720484  
0.649585  0.320402  
0.039361  0.791020  
0.770767  0.241139  
0.963059  0.965801  
0.254437  0.884847  
0.924650  0.268865  
0.911725  0.359060  
0.726569  0.316785  
0.879216  0.066041  

0.543234  0.962044  
0.521389  0.637966  
0.224067  0.211080  
0.620097  0.737335  
0.825608  0.231688  
0.140487  0.944380  
0.952171  0.790072  
0.264783  0.991532  
0.579457  0.138680  
0.232671  0.544150  
0.001351  0.487107  
0.428998  0.926001  
0.755972  0.340722  
0.285061  0.482541  
0.657507  0.164283  
0.548582  0.200741  
0.125305  0.090260  
0.838707  0.350388  
0.281051  0.458804  
0.087658  0.107277  
0.690491  0.228216  
0.051039  0.642664  
0.018281  0.315822  
0.634195  0.599372  
0.351371  0.866866  
0.143523  0.352722  
0.353973  0.572520  
0.272244  0.139527  
0.913243  0.563784  
0.592487  0.570750  
0.709075  0.259740  
0.771491  0.854383  
0.211040  0.610199  
0.204771  0.492091  
0.069003  0.292494  
0.598750  0.759495  
0.520704  0.649789  
0.402159  0.538985  
0.965690  0.038101  
0.138357  0.316983  
0.903220  0.281880  
0.669705  0.257194  
0.854400  0.948428  
0.367139  0.767643  
0.512212  0.959626  
0.338393  0.240274  
0.100701  0.109949  
0.094656  0.311734  
0.720083  0.299428  
0.803825  0.789086  
0.591922  0.402575  
0.548581  0.112625  
0.052364  0.950740  
0.651633  0.018148  
0.987094  0.789967  
0.334959  0.890314  
0.175452  0.661972  
0.147508  0.926247  
0.953092  0.514647  
0.693890  0.465304  
0.474284  0.032352  
0.705577  0.574967  
0.142168  0.800234  
0.886701  0.862251  

0.099661  0.690526  
0.651336  0.691583  
0.093100  0.199917  
0.804208  0.145479  
0.150657  0.455819  
0.163440  0.137769  
0.245786  0.498400  
0.028065  0.317633  
0.503063  0.175573  
0.243881  0.456155  
0.690219  0.937771  
0.921459  0.164495  
0.970054  0.627036  
0.739425  0.113314  
0.427270  0.626158  
0.974473  0.526931  
0.316684  0.625809  
0.218514  0.409784  
0.786908  0.559248  
0.555249  0.976384  
0.478541  0.718690  
0.114134  0.724327  
0.216967  0.142831  
0.041960  0.720152  
0.317771  0.285841  
0.088067  0.351762  
0.201139  0.183013  
0.172481  0.193668  
0.724802  0.911939  
0.305618  0.153399  
0.538097  0.280361  
0.679003  0.854780  
0.906170  0.897518  
0.264564  0.731896  
0.920240  0.819813  
0.708279  0.398782  
0.538503  0.822414  
0.123109  0.755592  
0.964613  0.165072  
0.475744  0.282384  
0.450910  0.652051  
0.290374  0.674522  
0.749818  0.462856  
0.868188  0.474620  
0.374794  0.174076  
0.626692  0.912891  
0.454437  0.305695  
0.767671  0.360606  
0.207505  0.061211  
0.092509  0.123502  
0.852048  0.800781  
0.522235  0.390551  
0.623195  0.645344  
0.146142  0.587808  
0.810414  0.621886  
0.870192  0.261324  
0.273937  0.160567  
0.935846  0.023755  
0.623422  0.804034  
0.498375  0.998216  
0.978110  0.125067  
0.911107  0.432547  
0.430762  0.678778  
0.793153  0.633974  

0.711013  0.885655  
0.757428  0.563061  
0.686436  0.279663  
0.953612  0.309631  
0.924983  0.101190  
0.897440  0.735420  
0.721640  0.767632  
0.996744  0.995578  
0.928199  0.932590  
0.019333  0.551621  
0.736624  0.517707  
0.549838  0.714734  
0.642774  0.460945  
0.146978  0.083881  
0.139723  0.940433  
0.707510  0.850736  
0.826088  0.464937  
0.413797  0.512524  
0.744600  0.367409  
0.822155  0.669607  
0.467163  0.719595  
0.404978  0.189060  
0.487227  0.401772  
0.184380  0.415426  
0.334301  0.203934  
0.967047  0.070987  
0.721420  0.516885  
0.785718  0.364202  
0.977830  0.933001  
0.346978  0.471714  
0.821853  0.395494  
0.968288  0.699522  
0.610185  0.382045  
0.211727  0.356536  
0.743486  -0.258902  
0.026540  0.237822  
0.753804  0.429460  
0.405577  0.241858  
0.831183  0.589840  
0.656528  0.166126  
0.793553  0.623497  
0.236532  0.514974  
0.171492  0.243801  
0.879169  0.118217  
0.955254  0.316898  
0.235764  0.828688  
0.462138  0.204052  
0.528215  0.072338  
0.586137  0.740257  
0.427092  0.335631  
0.774459  0.451477  
0.552288  0.528256  
0.880888  0.957748  
0.769280  0.712072  
